genome_id	contig_id	start	end
AG_418_J19	AG_418_J19_c	606847	614985
AG_418_J19	AG_418_J19_c	658122	688650
AG_418_J19	AG_418_J19_c	863275	950824
AG_418_J19	AG_418_J19_c	957058	961954
AG_418_J19	AG_418_J19_c	1055086	1106138
AG_418_J19	AG_418_J19_c	1305143	1353229
AG_418_K17	AG_418_K17_c	127908	133559
AG_418_K17	AG_418_K17_c	1366164	1413655
AG_418_K17	AG_418_K17_c	345429	356580
AG_418_K17	AG_418_K17_c	642331	653335
AG_418_K17	AG_418_K17_c	678211	719663
AG_418_K17	AG_418_K17_c	924305	970081
AG_418_K17	AG_418_K17_c	976287	981187
AG_418_K17	AG_418_K17_c	1076706	1120213
AG_418_K17	AG_418_K17_c	1144732	1158342
AG_418_K17	AG_418_K17_c	1177391	1265573
AG_418_L19	AG_418_L19_c	325888	353219
AG_418_L19	AG_418_L19_c	1145018	1158512
AG_418_L19	AG_418_L19_c	1312047	1367937
AG_418_O02	AG_418_O02_c	325909	348489
AG_418_O02	AG_418_O02_c	595747	631393
AG_418_O02	AG_418_O02_c	655948	691725
AG_418_O02	AG_418_O02_c	756998	774173
AG_418_O02	AG_418_O02_c	909648	948639
AG_418_O02	AG_418_O02_c	954816	959717
AG_418_O02	AG_418_O02_c	1039645	1123105
AG_418_O02	AG_418_O02_c	1183953	1211063
AG_418_O02	AG_418_O02_c	1312049	1364975
AG_418_O03	AG_418_O03_c	325898	331646
AG_418_O03	AG_418_O03_c	1140778	1152150
AG_418_O03	AG_418_O03_c	1180550	1220031
AG_418_O03	AG_418_O03_c	1310890	1367662
AG_418_O03	AG_418_O03_c	336101	350048
AG_418_O03	AG_418_O03_c	571479	597505
AG_418_O03	AG_418_O03_c	626004	688555
AG_418_O03	AG_418_O03_c	749475	774181
AG_418_O03	AG_418_O03_c	861865	881579
AG_418_O03	AG_418_O03_c	909876	949205
AG_418_O03	AG_418_O03_c	955378	960289
AG_418_O03	AG_418_O03_c	1036810	1116076
AG_418_P06	AG_418_P06_c	325905	347594
AG_418_P06	AG_418_P06_c	1172348	1219879
AG_418_P06	AG_418_P06_c	1322939	1355982
AG_418_P06	AG_418_P06_c	596340	601283
AG_418_P06	AG_418_P06_c	624886	688421
AG_418_P06	AG_418_P06_c	749475	774121
AG_418_P06	AG_418_P06_c	861932	881592
AG_418_P06	AG_418_P06_c	909641	948925
AG_418_P06	AG_418_P06_c	955428	966241
AG_418_P06	AG_418_P06_c	1070349	1111449
AG_418_P06	AG_418_P06_c	1136108	1148576
AG_418_P13	AG_418_P13_c	117511	125374
AG_418_P13	AG_418_P13_c	1038611	1118636
AG_418_P13	AG_418_P13_c	1143240	1153366
AG_418_P13	AG_418_P13_c	1174425	1226455
AG_418_P13	AG_418_P13_c	1320793	1359071
AG_418_P13	AG_418_P13_c	325895	331330
AG_418_P13	AG_418_P13_c	338171	347596
AG_418_P13	AG_418_P13_c	596314	617489
AG_418_P13	AG_418_P13_c	642307	687166
AG_418_P13	AG_418_P13_c	749452	774148
AG_418_P13	AG_418_P13_c	861931	881582
AG_418_P13	AG_418_P13_c	930204	945563
AG_418_P13	AG_418_P13_c	952064	962794
AG_424_A03	AG_424_A03_c	349701	372287
AG_424_A03	AG_424_A03_c	1761782	1779794
AG_424_A03	AG_424_A03_c	679208	710711
AG_424_A03	AG_424_A03_c	771781	778956
AG_424_A03	AG_424_A03_c	875942	915187
AG_424_A03	AG_424_A03_c	933780	966760
AG_424_A03	AG_424_A03_c	979051	983951
AG_424_A03	AG_424_A03_c	1051589	1131379
AG_424_A03	AG_424_A03_c	1155932	1280661
AG_424_A03	AG_424_A03_c	1400496	1441718
AG_424_A14	AG_424_A14_c	337281	369345
AG_424_A14	AG_424_A14_c	602705	630433
AG_424_A14	AG_424_A14_c	657245	690734
AG_424_A14	AG_424_A14_c	748684	773334
AG_424_A14	AG_424_A14_c	861166	889175
AG_424_A14	AG_424_A14_c	919760	979001
AG_424_A14	AG_424_A14_c	985214	990111
AG_424_A14	AG_424_A14_c	1051127	1102071
AG_424_A14	AG_424_A14_c	1308331	1350279
AG_424_E18	AG_424_E18_c	332828	338245
AG_424_E18	AG_424_E18_c	345069	380941
AG_424_E18	AG_424_E18_c	659324	671106
AG_424_E18	AG_424_E18_c	863626	879258
AG_424_E18	AG_424_E18_c	902562	951792
AG_424_E18	AG_424_E18_c	958711	962895
AG_424_E18	AG_424_E18_c	1049696	1089055
AG_424_E18	AG_424_E18_c	1173532	1244866
AG_424_E18	AG_424_E18_c	1335881	1371978
AG_424_G03	AG_424_G03_c	282927	295024
AG_424_G03	AG_424_G03_c	332155	373974
AG_424_G03	AG_424_G03_c	608273	612720
AG_424_G03	AG_424_G03_c	637534	698067
AG_424_G03	AG_424_G03_c	759063	775556
AG_424_G03	AG_424_G03_c	942108	1062308
AG_424_G03	AG_424_G03_c	1308314	1359794
AG_424_J22	AG_424_J22_c	313538	352617
AG_424_J22	AG_424_J22_c	659954	687873
AG_424_J22	AG_424_J22_c	749472	774204
AG_424_J22	AG_424_J22_c	861914	894290
AG_424_J22	AG_424_J22_c	912663	949177
AG_424_J22	AG_424_J22_c	955385	960285
AG_424_J22	AG_424_J22_c	1038618	1115793
AG_424_J22	AG_424_J22_c	1197630	1221994
AG_424_J22	AG_424_J22_c	1321692	1357716
AG_424_M03	AG_424_M03_c	606666	641530
AG_424_M03	AG_424_M03_c	657191	689776
AG_424_M03	AG_424_M03_c	758264	774370
AG_424_M03	AG_424_M03_c	911202	950906
AG_424_M03	AG_424_M03_c	957113	961574
AG_424_M03	AG_424_M03_c	1034290	1103783
AG_424_M03	AG_424_M03_c	1299983	1353268
AG_424_P16	AG_424_P16_c	331218	364598
AG_424_P16	AG_424_P16_c	654182	692240
AG_424_P16	AG_424_P16_c	750820	782357
AG_424_P16	AG_424_P16_c	911190	949887
AG_424_P16	AG_424_P16_c	957075	961974
AG_424_P16	AG_424_P16_c	1069045	1097704
AG_424_P16	AG_424_P16_c	1165952	1216296
AG_424_P16	AG_424_P16_c	1314781	1364902
AG_424_P18	AG_424_P18_c	331866	355242
AG_424_P18	AG_424_P18_c	1131321	1136662
AG_424_P18	AG_424_P18_c	1161838	1218869
AG_424_P18	AG_424_P18_c	1318639	1353361
AG_424_P18	AG_424_P18_c	579497	582467
AG_424_P18	AG_424_P18_c	624796	635350
AG_424_P18	AG_424_P18_c	660156	690628
AG_424_P18	AG_424_P18_c	752922	776572
AG_424_P18	AG_424_P18_c	863228	882757
AG_424_P18	AG_424_P18_c	911523	950405
AG_424_P18	AG_424_P18_c	956585	961485
AG_424_P18	AG_424_P18_c	1040020	1115174
AG_424_P23	AG_424_P23_c	326877	348115
AG_424_P23	AG_424_P23_c	1164504	1222129
AG_424_P23	AG_424_P23_c	1309214	1353354
AG_424_P23	AG_424_P23_c	371575	375704
AG_424_P23	AG_424_P23_c	604365	626063
AG_424_P23	AG_424_P23_c	651154	690968
AG_424_P23	AG_424_P23_c	755252	769545
AG_424_P23	AG_424_P23_c	863247	882878
AG_424_P23	AG_424_P23_c	911418	951251
AG_424_P23	AG_424_P23_c	956993	961890
AG_424_P23	AG_424_P23_c	1043586	1105873
AG_429_C19	AG_429_C19_c	102450	107338
AG_429_C19	AG_429_C19_c	326531	356055
AG_429_C19	AG_429_C19_c	596637	605600
AG_429_C19	AG_429_C19_c	882121	1124546
AG_429_C19	AG_429_C19_c	1179882	1196498
AG_429_E20	AG_429_E20_c	345929	349577
AG_429_E20	AG_429_E20_c	638890	664937
AG_429_E20	AG_429_E20_c	860594	880089
AG_429_E20	AG_429_E20_c	1033051	1114990
AG_429_E20	AG_429_E20_c	1162476	1185010
AG_429_E20	AG_429_E20_c	1312043	1370857
AG_432_G10	AG_432_G10_c	332581	358685
AG_432_G10	AG_432_G10_c	853910	882873
AG_432_G10	AG_432_G10_c	907646	951348
AG_432_G10	AG_432_G10_c	957564	962468
AG_432_K16	AG_432_K16_c	344864	355229
AG_432_K16	AG_432_K16_c	629860	633338
AG_432_K16	AG_432_K16_c	762080	771617
AG_432_K16	AG_432_K16_c	858978	961517
AG_436_A04	AG_436_A04_c	39209	47293
AG_436_A04	AG_436_A04_c	1166914	1185087
AG_436_A04	AG_436_A04_c	1218980	1274760
AG_436_A04	AG_436_A04_c	1361852	1419810
AG_436_A04	AG_436_A04_c	132201	137109
AG_436_A04	AG_436_A04_c	322374	327819
AG_436_A04	AG_436_A04_c	639346	696677
AG_436_A04	AG_436_A04_c	763043	780253
AG_436_A04	AG_436_A04_c	868047	887456
AG_436_A04	AG_436_A04_c	915662	953298
AG_436_A04	AG_436_A04_c	959444	964350
AG_436_A04	AG_436_A04_c	1042897	1144301
AG_436_D21	AG_436_D21_c	59166	67727
AG_436_D21	AG_436_D21_c	344854	348576
AG_436_D21	AG_436_D21_c	657494	696935
AG_436_D21	AG_436_D21_c	754319	775444
AG_436_D21	AG_436_D21_c	863209	882917
AG_436_D21	AG_436_D21_c	898225	950410
AG_436_D21	AG_436_D21_c	1038581	1077866
AG_436_D21	AG_436_D21_c	1165603	1218833
AG_436_D21	AG_436_D21_c	1308988	1353464
AG_436_E22	AG_436_E22_c	366188	389846
AG_436_E22	AG_436_E22_c	766087	793106
AG_436_E22	AG_436_E22_c	932147	970074
AG_436_E22	AG_436_E22_c	976281	981179
AG_436_E22	AG_436_E22_c	1064563	1262051
AG_436_E22	AG_436_E22_c	1364797	1420119
AG_442_B03	AG_442_B03_c	124312	136128
AG_442_B03	AG_442_B03_c	1078421	1094647
AG_442_B03	AG_442_B03_c	1127398	1142747
AG_442_B03	AG_442_B03_c	1164854	1213571
AG_442_B03	AG_442_B03_c	1318629	1352112
AG_442_B03	AG_442_B03_c	333449	355230
AG_442_B03	AG_442_B03_c	629213	633335
AG_442_B03	AG_442_B03_c	658160	688363
AG_442_B03	AG_442_B03_c	750720	775448
AG_442_B03	AG_442_B03_c	863190	882883
AG_442_B03	AG_442_B03_c	911235	949438
AG_442_B03	AG_442_B03_c	955223	960120
AG_442_B03	AG_442_B03_c	1038719	1055035
AG_442_N07	AG_442_N07_c	290496	298965
AG_442_N07	AG_442_N07_c	1061606	1123325
AG_442_N07	AG_442_N07_c	1137175	1148411
AG_442_N07	AG_442_N07_c	1169483	1230561
AG_442_N07	AG_442_N07_c	1313627	1367983
AG_442_N07	AG_442_N07_c	326143	331215
AG_442_N07	AG_442_N07_c	337911	349954
AG_442_N07	AG_442_N07_c	589738	610964
AG_442_N07	AG_442_N07_c	635469	688416
AG_442_N07	AG_442_N07_c	749451	774174
AG_442_N07	AG_442_N07_c	861917	881579
AG_442_N07	AG_442_N07_c	910911	949193
AG_442_N07	AG_442_N07_c	955394	960291
AG_449_C14	AG_449_C14_c	46638	55087
AG_449_C14	AG_449_C14_c	1323855	1349328
AG_449_C14	AG_449_C14_c	1365357	1368164
AG_449_C14	AG_449_C14_c	325906	331604
AG_449_C14	AG_449_C14_c	593409	601185
AG_449_C14	AG_449_C14_c	626004	688546
AG_449_C14	AG_449_C14_c	750696	775299
AG_449_C14	AG_449_C14_c	863213	891519
AG_449_C14	AG_449_C14_c	917257	949224
AG_449_C14	AG_449_C14_c	1091998	1107302
AG_449_C14	AG_449_C14_c	1172344	1213237
AG_449_D16	AG_449_D16_c	327582	366164
AG_449_D16	AG_449_D16_c	643782	964371
AG_449_D16	AG_449_D16_c	1042909	1143919
AG_449_D16	AG_449_D16_c	1366514	1419662
AG_449_D22	AG_449_D22_c	33734	45885
AG_449_D22	AG_449_D22_c	332574	338212
AG_449_D22	AG_449_D22_c	344855	355169
AG_449_D22	AG_449_D22_c	658157	680604
AG_449_D22	AG_449_D22_c	750720	757906
AG_449_D22	AG_449_D22_c	911205	950692
AG_449_D22	AG_449_D22_c	956901	961799
AG_449_D22	AG_449_D22_c	1040638	1106256
AG_449_G23	AG_449_G23_c	332567	354466
AG_449_G23	AG_449_G23_c	1307628	1357114
AG_449_G23	AG_449_G23_c	651885	689905
AG_449_G23	AG_449_G23_c	752208	776936
AG_449_G23	AG_449_G23_c	863151	882893
AG_449_G23	AG_449_G23_c	911435	950418
AG_449_G23	AG_449_G23_c	956632	961539
AG_449_G23	AG_449_G23_c	1040409	1107014
AG_449_G23	AG_449_G23_c	1132081	1143605
AG_449_G23	AG_449_G23_c	1164332	1180853
AG_449_J16	AG_449_J16_c	25650	43124
AG_449_J16	AG_449_J16_c	332591	357833
AG_449_J16	AG_449_J16_c	1308997	1337670
AG_449_J16	AG_449_J16_c	613350	633576
AG_449_J16	AG_449_J16_c	658390	693472
AG_449_J16	AG_449_J16_c	868740	882886
AG_449_J16	AG_449_J16_c	911210	950415
AG_449_J16	AG_449_J16_c	956622	961524
AG_449_J16	AG_449_J16_c	1040050	1109767
AG_449_J16	AG_449_J16_c	1132003	1144381
AG_449_J16	AG_449_J16_c	1165523	1222500
AG_449_K21	AG_449_K21_c	326514	359154
AG_449_K21	AG_449_K21_c	589258	601364
AG_449_K21	AG_449_K21_c	627147	730559
AG_449_K21	AG_449_K21_c	749493	756672
AG_449_K21	AG_449_K21_c	909907	926896
AG_449_K21	AG_449_K21_c	1038788	1114679
AG_449_K21	AG_449_K21_c	1140157	1370661
AG_449_O05	AG_449_O05_c	32437	43133
AG_449_O05	AG_449_O05_c	332589	358047
AG_449_O05	AG_449_O05_c	667454	775450
AG_449_O05	AG_449_O05_c	872557	884079
AG_449_O05	AG_449_O05_c	911179	951034
AG_449_O05	AG_449_O05_c	957241	962141
AG_449_O05	AG_449_O05_c	1040664	1106787
AG_449_O05	AG_449_O05_c	1205961	1214349
AG_449_O05	AG_449_O05_c	1318353	1343370
AG_455_E04	AG_455_E04_c	332995	354786
AG_455_E04	AG_455_E04_c	654580	671118
AG_455_E04	AG_455_E04_c	921548	1091495
AG_455_E15	AG_455_E15_c	332941	352792
AG_455_E15	AG_455_E15_c	606845	627651
AG_455_E15	AG_455_E15_c	653008	682788
AG_455_E15	AG_455_E15_c	743690	775452
AG_455_E15	AG_455_E15_c	911203	928234
AG_455_E15	AG_455_E15_c	1114856	1146771
AG_459_A02	AG_459_A02_c	342239	362173
AG_459_A02	AG_459_A02_c	658132	687112
AG_459_A02	AG_459_A02_c	730351	771783
AG_459_A02	AG_459_A02_c	863214	963294
AG_459_A02	AG_459_A02_c	1040037	1080410
AG_459_A02	AG_459_A02_c	1305787	1353488
AG_459_B06	AG_459_B06_c	330924	356667
AG_459_B06	AG_459_B06_c	616237	680927
AG_459_B06	AG_459_B06_c	750718	775443
AG_459_B06	AG_459_B06_c	863140	882885
AG_459_B06	AG_459_B06_c	911421	961517
AG_459_B06	AG_459_B06_c	1036510	1106266
AG_459_B06	AG_459_B06_c	1130804	1143299
AG_459_B06	AG_459_B06_c	1166563	1197712
AG_459_B06	AG_459_B06_c	1318272	1353367
AG_459_D04	AG_459_D04_c	332591	368803
AG_459_D04	AG_459_D04_c	610699	633364
AG_459_D04	AG_459_D04_c	658162	688440
AG_459_D04	AG_459_D04_c	750716	775441
AG_459_D04	AG_459_D04_c	863172	882803
AG_459_D04	AG_459_D04_c	952439	963287
AG_459_D04	AG_459_D04_c	1030532	1106255
AG_459_D04	AG_459_D04_c	1131252	1143303
AG_459_D04	AG_459_D04_c	1318635	1355844
AG_459_E08	AG_459_E08_c	332468	364858
AG_459_E08	AG_459_E08_c	606893	633350
AG_459_E08	AG_459_E08_c	658135	689794
AG_459_E08	AG_459_E08_c	750711	774313
AG_459_E08	AG_459_E08_c	1036500	1132773
AG_459_E08	AG_459_E08_c	1153879	1243226
AG_459_E08	AG_459_E08_c	1305091	1352308
AG_459_J14	AG_459_J14_c	221747	232043
AG_459_J14	AG_459_J14_c	344712	365155
AG_459_J14	AG_459_J14_c	664846	689661
AG_459_J14	AG_459_J14_c	750722	775458
AG_459_J14	AG_459_J14_c	939722	955351
AG_459_J14	AG_459_J14_c	1073343	1218573
AG_459_J14	AG_459_J14_c	1308985	1353418
AG_459_N19	AG_459_N19_c	332890	355209
AG_459_N19	AG_459_N19_c	1306728	1355718
AG_459_N19	AG_459_N19_c	657589	697031
AG_459_N19	AG_459_N19_c	762088	775439
AG_459_N19	AG_459_N19_c	863217	892827
AG_459_N19	AG_459_N19_c	911206	949976
AG_459_N19	AG_459_N19_c	956164	961518
AG_459_N19	AG_459_N19_c	1044411	1079345
AG_459_N19	AG_459_N19_c	1137708	1154581
AG_459_N19	AG_459_N19_c	1169655	1231252
AG_459_O09	AG_459_O09_c	332526	354751
AG_459_O09	AG_459_O09_c	1320093	1353898
AG_459_O09	AG_459_O09_c	599186	635910
AG_459_O09	AG_459_O09_c	660597	689661
AG_459_O09	AG_459_O09_c	756194	775429
AG_459_O09	AG_459_O09_c	863229	892836
AG_459_O09	AG_459_O09_c	911201	934733
AG_459_O09	AG_459_O09_c	1040019	1101236
AG_459_O09	AG_459_O09_c	1131327	1137556
AG_459_O09	AG_459_O09_c	1165249	1205240
AG_459_P20	AG_459_P20_c	310498	355412
AG_459_P20	AG_459_P20_c	657204	689793
AG_459_P20	AG_459_P20_c	751785	769804
AG_459_P20	AG_459_P20_c	863231	961516
AG_459_P20	AG_459_P20_c	1040018	1119610
AG_459_P20	AG_459_P20_c	1161469	1188294
AG_459_P20	AG_459_P20_c	1277510	1342783
AG_469_M13	AG_469_M13_c	328084	348544
AG_469_M13	AG_469_M13_c	1040022	1220859
AG_469_M13	AG_469_M13_c	1307444	1331717
AG_670_J21	AG_670_J21_c	626162	633341
AG_670_J21	AG_670_J21_c	658167	689660
AG_670_J21	AG_670_J21_c	883521	948301
AG_670_J21	AG_670_J21_c	1143172	1196618
AG_670_J21	AG_670_J21_c	1321996	1325944
AG_670_M15	AG_670_M15_c	335589	348453
AG_670_M15	AG_670_M15_c	629831	679131
AG_670_M15	AG_670_M15_c	749477	774182
AG_670_M15	AG_670_M15_c	918573	949194
AG_670_M15	AG_670_M15_c	956122	960307
AG_670_M15	AG_670_M15_c	1024449	1151068
AG_670_M15	AG_670_M15_c	1172539	1220287
AG_670_M18	AG_670_M18_c	630931	645387
AG_670_M18	AG_670_M18_c	909859	949225
AG_670_M18	AG_670_M18_c	1038790	1154529
AG_670_M18	AG_670_M18_c	1353419	1368213
AS9601	AS9601_1	56081	66166
AS9601	AS9601_1	1113600	1135056
AS9601	AS9601_1	1158929	1245625
AS9601	AS9601_1	1335893	1376829
AS9601	AS9601_1	332989	338409
AS9601	AS9601_1	345345	380713
AS9601	AS9601_1	659321	690119
AS9601	AS9601_1	752281	776994
AS9601	AS9601_1	864764	884419
AS9601	AS9601_1	912749	951922
AS9601	AS9601_1	957752	962652
AS9601	AS9601_1	1041963	1089051
B241_526B17	B241_526B17_c	162526	290046
B241_526B17	B241_526B17_c	912374	949240
B241_526B17	B241_526B17_c	955446	960341
B241_526B17	B241_526B17_c	1038802	1113766
B241_526B17	B241_526B17_c	1167897	1227232
B241_526B17	B241_526B17_c	1311960	1367571
B241_526B19	B241_526B19_c	658170	687793
B241_526B22	B241_526B22_c	342016	350464
B241_526B22	B241_526B22_c	954809	1100406
B241_526B22	B241_526B22_c	1106913	1117633
B241_526B22	B241_526B22_c	1336137	1367840
B241_526D20	B241_526D20_c	325908	410268
B241_526D20	B241_526D20_c	638825	690277
B241_526D20	B241_526D20_c	749447	774173
B241_526D20	B241_526D20_c	861962	881627
B241_526D20	B241_526D20_c	909668	926970
B241_526D20	B241_526D20_c	1139556	1222332
B241_526D20	B241_526D20_c	1312805	1367662
B241_526D20	B241_526D20_c	1568440	1571681
B241_526K3	B241_526K3_c	322773	360646
B241_526K3	B241_526K3_c	596617	683855
B241_526K3	B241_526K3_c	748237	774147
B241_526K3	B241_526K3_c	861882	881585
B241_526K3	B241_526K3_c	909914	948914
B241_526K3	B241_526K3_c	955837	960018
B241_526K3	B241_526K3_c	1086690	1097339
B241_526K3	B241_526K3_c	1167056	1221966
B241_526N9	B241_526N9_c	323664	355185
B241_526N9	B241_526N9_c	626019	688250
B241_526N9	B241_526N9_c	749342	774067
B241_526N9	B241_526N9_c	862051	881816
B241_526N9	B241_526N9_c	909852	958137
B241_526N9	B241_526N9_c	964319	969184
B241_526N9	B241_526N9_c	1048520	1114936
B241_526N9	B241_526N9_c	1139562	1145070
B241_526N9	B241_526N9_c	1172072	1226778
B241_527E14	B241_527E14_c	329305	364093
B241_527E14	B241_527E14_c	387552	398960
B241_527E14	B241_527E14_c	496888	515238
B241_527E14	B241_527E14_c	749452	774187
B241_527E14	B241_527E14_c	859738	881577
B241_527E14	B241_527E14_c	1038796	1130171
B241_527E14	B241_527E14_c	1155215	1221825
B241_527E14	B241_527E14_c	1347744	1367584
B241_527E15	B241_527E15_c	295228	347517
B241_527E15	B241_527E15_c	571733	574308
B241_527E15	B241_527E15_c	599106	602694
B241_527G5	B241_527G5_c	408163	427616
B241_527G5	B241_527G5_c	644777	688273
B241_527G5	B241_527G5_c	749453	774179
B241_527G5	B241_527G5_c	860738	1116205
B241_527G5	B241_527G5_c	1184890	1221903
B241_527G5	B241_527G5_c	1312065	1367497
B241_527I9	B241_527I9_c	314793	349654
B241_527I9	B241_527I9_c	626194	677710
B241_527I9	B241_527I9_c	761334	777143
B241_527I9	B241_527I9_c	1318575	1362949
B241_527L15	B241_527L15_c	749487	774141
B241_527L15	B241_527L15_c	955395	960294
B241_527L15	B241_527L15_c	1038320	1116448
B241_527L15	B241_527L15_c	1170967	1279377
B241_527L15	B241_527L15_c	1312187	1347346
B241_527L15	B241_527L15_c	1469041	1473930
B241_527L16	B241_527L16_c	594844	619001
B241_527L16	B241_527L16_c	643940	683724
B241_527L16	B241_527L16_c	749470	774193
B241_527L16	B241_527L16_c	891964	975030
B241_527L16	B241_527L16_c	981238	986131
B241_527L16	B241_527L16_c	1140042	1206271
B241_527L22	B241_527L22_c	53363	57659
B241_527L22	B241_527L22_c	323533	357309
B241_527L22	B241_527L22_c	628469	632907
B241_527L22	B241_527L22_c	657722	687355
B241_527L22	B241_527L22_c	749665	774393
B241_527L22	B241_527L22_c	862169	881927
B241_527L22	B241_527L22_c	1117618	1127265
B241_527L22	B241_527L22_c	1147265	1226640
B241_527L22	B241_527L22_c	1310774	1358917
B241_527N11	B241_527N11_c	338215	360621
B241_527N11	B241_527N11_c	1188902	1328399
B241_527N11	B241_527N11_c	598977	604843
B241_527N11	B241_527N11_c	626004	686846
B241_527N11	B241_527N11_c	749275	773999
B241_527N11	B241_527N11_c	862010	881689
B241_527N11	B241_527N11_c	909885	968934
B241_527N11	B241_527N11_c	975144	980043
B241_527N11	B241_527N11_c	1059458	1115031
B241_527N11	B241_527N11_c	1139561	1146856
B241_527P5	B241_527P5_c	625881	686560
B241_527P5	B241_527P5_c	748870	773595
B241_527P5	B241_527P5_c	861389	881054
B241_527P5	B241_527P5_c	909242	968595
B241_527P5	B241_527P5_c	974803	979696
B241_527P5	B241_527P5_c	1058241	1115014
B241_527P5	B241_527P5_c	1139563	1221394
B241_527P5	B241_527P5_c	1311447	1367386
B241_528J14	B241_528J14_c	325954	373099
B241_528J14	B241_528J14_c	635582	687911
B241_528J14	B241_528J14_c	750227	794384
B241_528J14	B241_528J14_c	860593	881706
B241_528J14	B241_528J14_c	910581	949348
B241_528J14	B241_528J14_c	1139591	1291060
B241_528J8	B241_528J8_c	56334	69088
B241_528J8	B241_528J8_c	1193092	1214402
B241_528J8	B241_528J8_c	1304525	1355322
B241_528J8	B241_528J8_c	315159	359607
B241_528J8	B241_528J8_c	610385	613997
B241_528J8	B241_528J8_c	638812	691189
B241_528J8	B241_528J8_c	753360	778006
B241_528J8	B241_528J8_c	862979	883318
B241_528J8	B241_528J8_c	911848	950167
B241_528J8	B241_528J8_c	956379	961275
B241_528J8	B241_528J8_c	1043821	1130906
B241_528K19	B241_528K19_c	324324	346916
B241_528K19	B241_528K19_c	579121	601183
B241_528K19	B241_528K19_c	626070	688302
B241_528K19	B241_528K19_c	858067	869240
B241_528K19	B241_528K19_c	897548	960264
B241_528K19	B241_528K19_c	1039609	1111818
B241_528K19	B241_528K19_c	1136368	1141460
B241_528K19	B241_528K19_c	1168090	1223253
B241_528K19	B241_528K19_c	1312111	1359450
B241_528N17	B241_528N17_c	348325	357106
B241_528N17	B241_528N17_c	1156153	1242703
B241_528N17	B241_528N17_c	1344488	1389246
B241_528N17	B241_528N17_c	632392	638241
B241_528N17	B241_528N17_c	652241	682872
B241_528N17	B241_528N17_c	752212	776928
B241_528N17	B241_528N17_c	864804	884501
B241_528N17	B241_528N17_c	912819	951915
B241_528N17	B241_528N17_c	958121	963022
B241_528N17	B241_528N17_c	1042352	1089081
B241_528N17	B241_528N17_c	1113629	1129513
B241_528N20	B241_528N20_c	325891	348484
B241_528N20	B241_528N20_c	625902	691392
B241_528N20	B241_528N20_c	750881	772562
B241_528N20	B241_528N20_c	861770	881463
B241_528N20	B241_528N20_c	931442	969585
B241_528N20	B241_528N20_c	975791	980686
B241_528N20	B241_528N20_c	1141181	1208606
B241_528N8	B241_528N8_c	595347	688381
B241_528N8	B241_528N8_c	750839	775565
B241_528N8	B241_528N8_c	865744	872561
B241_528N8	B241_528N8_c	899284	941681
B241_528N8	B241_528N8_c	1066486	1115014
B241_528N8	B241_528N8_c	1156800	1232157
B241_528N8	B241_528N8_c	1324572	1336873
B241_528O2	B241_528O2_c	368447	373252
B241_528O2	B241_528O2_c	1196793	1256349
B241_528O2	B241_528O2_c	1367712	1411681
B241_528O2	B241_528O2_c	377712	388269
B241_528O2	B241_528O2_c	448958	451287
B241_528O2	B241_528O2_c	639903	670857
B241_528O2	B241_528O2_c	695786	731049
B241_528O2	B241_528O2_c	793902	808964
B241_528O2	B241_528O2_c	895524	915557
B241_528O2	B241_528O2_c	941989	986962
B241_528O2	B241_528O2_c	1066399	1139553
B241_528P14	B241_528P14_c	267505	270068
B241_528P14	B241_528P14_c	306395	341608
B241_528P14	B241_528P14_c	620307	655722
B241_528P14	B241_528P14_c	661849	693175
B241_528P14	B241_528P14_c	756617	781340
B241_528P14	B241_528P14_c	862280	872517
B241_528P14	B241_528P14_c	910152	949225
B241_528P14	B241_528P14_c	956174	960358
B241_528P14	B241_528P14_c	1038892	1367987
B241_528P18	B241_528P18_c	55273	59295
B241_528P18	B241_528P18_c	325853	388035
B241_528P18	B241_528P18_c	571736	574311
B241_528P18	B241_528P18_c	625693	669152
B241_528P18	B241_528P18_c	862082	881768
B241_528P18	B241_528P18_c	897109	960277
B241_528P18	B241_528P18_c	1038809	1107571
B241_528P18	B241_528P18_c	1161672	1221720
B241_528P18	B241_528P18_c	1312133	1367853
B241_529B19	B241_529B19_c	307541	352840
B241_529B19	B241_529B19_c	596500	603780
B241_529B19	B241_529B19_c	628764	676246
B241_529B19	B241_529B19_c	916488	949153
B241_529B19	B241_529B19_c	955360	960379
B241_529B19	B241_529B19_c	1086375	1112581
B241_529B19	B241_529B19_c	1166715	1225279
B241_529B19	B241_529B19_c	1316334	1358323
B241_529B19	B241_529B19_c	1512583	1522205
B241_529C4	B241_529C4_c	305844	357885
B241_529C4	B241_529C4_c	625998	687150
B241_529C4	B241_529C4_c	749462	774184
B241_529C4	B241_529C4_c	861976	881688
B241_529C4	B241_529C4_c	909875	969788
B241_529C4	B241_529C4_c	975992	980892
B241_529C4	B241_529C4_c	1059413	1114626
B241_529C4	B241_529C4_c	1169832	1222007
B241_529C4	B241_529C4_c	1312076	1366451
B241_529D18	B241_529D18_c	323444	364391
B241_529D18	B241_529D18_c	571719	574294
B241_529D18	B241_529D18_c	645095	687886
B241_529D18	B241_529D18_c	861935	881581
B241_529D18	B241_529D18_c	931164	949204
B241_529D18	B241_529D18_c	955384	960283
B241_529D18	B241_529D18_c	1038794	1115053
B241_529D18	B241_529D18_c	1161381	1218508
B241_529D18	B241_529D18_c	1312062	1367692
